formula_molecular_weight,name,formula,metabolite_id,metanetx_id,kegg_id
734.960681,"Phosphatidylserine (dihexadecanoyl, n-C16:0)",C38H73NO10P,ps160_c,MNXM32181,
739.787862,"Phosphatidylglycerophosphate (ditetradec-7-enoyl, n-C14:1)",C34H61O13P2,pgp141_p,MNXM5271,
739.787862,"Phosphatidylglycerophosphate (ditetradec-7-enoyl, n-C14:1)",C34H61O13P2,pgp141_c,MNXM5271,
740.3811830000001,Nicotinamide adenine dinucleotide phosphate,C21H25N7O17P3,nadp_c,MNXM5,C00006
741.389123,Nicotinamide adenine dinucleotide phosphate - reduced,C21H26N7O17P3,nadph_c,MNXM6,C00005
743.4067600000001,2-3-dihydroxybenzoylserine trimer-Fe-III,C30FeH29N3O16,fe3dhbzs3_c,MNXM146250,
743.819622,"Phosphatidylglycerophosphate (ditetradecanoyl, n-C14:0)",C34H65O13P2,pgp140_c,MNXM5272,
743.819622,"Phosphatidylglycerophosphate (ditetradecanoyl, n-C14:0)",C34H65O13P2,pgp140_p,MNXM5272,
744.0336809999999,"Phosphatidylethanolamine (dioctadec-11-enoyl, n-C18:1)",C41H78NO8P,pe181_p,MNXM2150,
744.0336809999999,"Phosphatidylethanolamine (dioctadec-11-enoyl, n-C18:1)",C41H78NO8P,pe181_c,MNXM2150,
745.487083,4 acetylthiobut 2 enoyl CoA,C21H30N7O15P3S,4atb2coa_c,,
747.470442,UDP-N-acetylmuramoyl-L-alanine,C23H33N4O20P2,uama_c,MNXM1953,C01212
748.065441,"Phosphatidylethanolamine (dioctadecanoyl, n-C18:0)",C41H82NO8P,pe180_c,MNXM31536,
748.065441,"Phosphatidylethanolamine (dioctadecanoyl, n-C18:0)",C41H82NO8P,pe180_p,MNXM31536,
752.72802,Pyoverdine precursor I,C27H48N10O15,pvdiq_p,,
752.72802,Ferribactin  Pputida KT2440 specific,C27H48N10O15,fbac_kt_p,,
752.72802,Pyoverdine  P putida specific,C27H48N10O15,pyovd_kt_p,,
752.72802,Pyoverdine  P putida specific,C27H48N10O15,pyovd_kt_e,,
752.72802,Ferribactin  Pputida KT2440 specific,C27H48N10O15,fbac_kt_c,,
756.407063,"P1,P3-Bis(5-adenosyl) triphosphate",C20H27N10O16P3,p1p3b5adtp_c,,
759.404403,(S)-NADPHX,C21H28N7O18P3,nadphx__S_c,,
759.404403,(R)-NADPHX,C21H28N7O18P3,nadphx__R_c,,
763.5023630000001,Coenzyme A,C21H32N7O16P3S,coa_c,MNXM12,C00010
763.5023630000001, 3 Hydroxy 4 acetylthiobutanyl CoA,C21H32N7O16P3S,R_3h4atbcoa_c,,
771.524363,6 acetylthiohex 2 enoyl CoA,C23H32N7O15P3S,6ath2coa_c,,
774.036481,"Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)",C42H78O10P,pg181_p,MNXM1773,
774.036481,"Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)",C42H78O10P,pg181_c,MNXM1773,
778.068241,"Phosphatidylglycerol (dioctadecanoyl, n-C18:0)",C42H82O10P,pg180_c,MNXM75102,
778.068241,"Phosphatidylglycerol (dioctadecanoyl, n-C18:0)",C42H82O10P,pg180_p,MNXM75102,
779.61286,"Iron(III) chelated carboxymycobactin T (R=8 carbon, final carbon is carboxyl group)",C33FeH49N5O13,fcmcbtt_c,MNXM11903,
785.549742,Flavin adenine dinucleotide oxidized,C27H33N9O15P2,fad_c,MNXM33,C00016
787.035241,"Phosphatidylserine (dioctadec-11-enoyl, n-C18:1)",C42H77NO10P,ps181_c,MNXM7662,
787.5237629999999,3 Oxo 6 acetylthiohexanoyl CoA,C23H32N7O16P3S,3o6athcoa_c,,
787.565622,Flavin adenine dinucleotide reduced,C27H35N9O15P2,fadh2_c,MNXM38,C01352
789.5396430000001, 3 Hydroxy 6 acetylthiohexanoyl CoA,C23H34N7O16P3S,R_3h6athcoa_c,,
789.5396430000001,3 Hydroxy 6 acetylthiohexanoyl CoA,C23H34N7O16P3S,3h6athcoa_c,,
791.067001,"Phosphatidylserine (dioctadecanoyl, n-C18:0)",C42H81NO10P,ps180_c,MNXM75116,
791.512463,Formyl-CoA(4-),C22H32N7O17P3S,forcoa_c,MNXM563,C00798
795.8941820000001,"Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1)",C38H69O13P2,pgp161_c,MNXM75103,
795.8941820000001,"Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1)",C38H69O13P2,pgp161_p,MNXM75103,
799.9259420000001,"Phosphatidylglycerophosphate (dihexadecanoyl, n-C16:0)",C38H73O13P2,pgp160_p,MNXM32180,
799.9259420000001,"Phosphatidylglycerophosphate (dihexadecanoyl, n-C16:0)",C38H73O13P2,pgp160_c,MNXM32180,
805.539043,Acetyl-CoA,C23H34N7O17P3S,accoa_c,MNXM21,C00024
807.3202200000001,triacylglycerol (16:0/16:0/16.0),C51H98O6,tag_c,,
807.3202200000001,Triacylglycerol  hexadecanoate,C51H98O6,tag160_e,,
808.57302,Ferrypyoverdine  P putida KT2440 specific,C27FeH48N10O15,fe3pyovd_kt_e,,
810.0239809999999,Phosphatidyl 1D myo inositol,C41H78O13P,ptd1ino160_c,MNXM12646,
817.549743,Propenoyl-CoA,C24H34N7O17P3S,prpncoa_c,MNXM650,C00894
819.565623,Propanoyl-CoA,C24H36N7O17P3S,ppcoa_c,MNXM86,C00100
828.71828,Maltopentaose,C30H52O26,maltpt_c,MNXM1538,
828.73104,Uroporphyrinogen III,C40H36N4O16,uppg3_c,MNXM414,C01051
830.67914,Enterobactin monoglycosylated,C36H36N3O20,entermg_c,MNXM148234,
831.576323,2-Methylprop-2-enoyl-CoA,C25H36N7O17P3S,2mp2coa_c,MNXM947,C03460
831.576323,Vinylacetyl-CoA,C25H36N7O17P3S,vaccoa_c,MNXM2159,C02331
831.576323,Crotonoyl-CoA,C25H36N7O17P3S,b2coa_c,MNXM214,C00877
832.3552040000001,"P1,P4-Bis(5'-adenosyl) tetraphosphate",C20H24N10O19P4,ap4a_c,MNXM1089,C01260
833.5922029999999,Isobutyryl-CoA,C25H38N7O17P3S,ibcoa_c,MNXM470,C00630
833.5922029999999,Butanoyl-CoA,C25H38N7O17P3S,btcoa_c,MNXM233,C00136
834.514023,Oxalyl-CoA,C23H31N7O19P3S,oxalcoa_c,MNXM618,C00313
835.6080830000001,Crotonyl-CoA,C25H40N7O17P3S,ctncoa_c,,
836.83774,Heme O C49H56FeN4O5,C49FeH56N4O5,hemeO_c,MNXM1278,C15672
839.8440420000001,"CDP-1,2-didodecanoylglycerol",C36H63N3O15P2,cdpdddecg_c,MNXM4507,
845.602903,Pent-2-enoyl-CoA,C26H38N7O17P3S,pt2coa_c,MNXM20340,C02451
845.602903,2 Pentenoyl CoA,C26H38N7O17P3S,2ptcoa_c,,
845.602903,3-Methylbut-2-enoyl-CoA,C26H38N7O17P3S,3mb2coa_c,MNXM389,C03069
845.602903,Trans-2-Methylbut-2-enoyl-CoA,C26H38N7O17P3S,2mb2coa_c,MNXM609,C03345
845.602903,3 Pentenoyl CoA,C26H38N7O17P3S,3ptcoa_c,,
846.274461,Undecaprenyl phosphate,C55H90O4P,udcpp_c,MNXM251,C00348
846.74632,Hydroxymethylbilane,C40H38N4O17,hmbil_c,MNXM547,C01024
847.5757229999999,Acetoacetyl-CoA,C25H36N7O18P3S,aacoa_c,MNXM133,C00332
847.6187829999999,2-Methylbutanoyl-CoA,C26H40N7O17P3S,2mbcoa_c,MNXM569,C01033
847.6187829999999,Isovaleryl-CoA,C26H40N7O17P3S,ivcoa_c,MNXM471,C02939
847.6187829999999,Pentanoyl-CoA,C26H40N7O17P3S,ptcoa_c,MNXM2854,C00888
848.5406029999999,Malonyl CoA C24H33N7O19P3S,C24H33N7O19P3S,malcoa_c,MNXM40,C00083
848.80548,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide,C34H52N6O19,anhgm3p_c,MNXM63489,
848.80548,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide,C34H52N6O19,anhgm3p_p,MNXM63489,
849.5916029999998, S  3 Hydroxybutyryl CoA C25H38N7O18P3S,C25H38N7O18P3S,3hbycoa_c,MNXM446,C01144
849.5916029999998,(S)-3-Hydroxybutanoyl-CoA,C25H38N7O18P3S,3hbcoa_c,MNXM446,C01144
849.5916029999998,4-Hydroxybutanoyl-CoA,C25H38N7O18P3S,4hbutcoa_c,MNXM2334,C11062
849.5916029999998,(R)-3-Hydroxybutyryl-CoA,C25H38N7O18P3S,3hbcoa__R_c,MNXM162788,
849.5916029999998,(S)-3-Hydroxyisobutyryl-CoA,C25H38N7O18P3S,3hibutcoa_c,MNXM90341,C06000
851.650543,2-methylbutanoyl-CoA,C26H44N7O17P3S,m2bcoa_c,,
852.0005020000001,"Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1)",C42H77O13P2,pgp181_c,MNXM5269,
852.0005020000001,"Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1)",C42H77O13P2,pgp181_p,MNXM5269,
855.77626,Sirohydrochlorin,C42H39N4O16,scl_c,MNXM863,C05778
856.0322620000001,"Phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0)",C42H81O13P2,pgp180_c,MNXM75104,
856.0322620000001,"Phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0)",C42H81O13P2,pgp180_p,MNXM75104,
857.79214,Dihydrosirohydrochlorin,C42H41N4O16,dscl_c,MNXM672,C02463
859.6294829999999,Trans-Hex-2-enoyl-CoA,C27H40N7O17P3S,hx2coa_c,MNXM753,C05271
860.6374229999999,2-Isocaprenoyl-CoA,C27H41N7O17P3S,isocaprecoa_c,,
861.6023029999999,3-Ocopentanoyl-CoA,C26H38N7O18P3S,3optcoa_c,MNXM147794,
861.6023029999999,3 Oxopentanoyl CoA,C26H38N7O18P3S,3oxptcoa_c,,
861.6023029999999,4 Oxopentanoyl CoA,C26H38N7O18P3S,4oxptcoa_c,,
861.6023029999999,2-Methyl-3-acetoacetyl-CoA,C26H38N7O18P3S,2maacoa_c,MNXM524,C03344
861.6453630000001,Hexanoyl-CoA (n-C6:0CoA),C27H42N7O17P3S,hxcoa_c,MNXM162502,
862.5671829999999,(R)-Methylmalonyl-CoA,C25H35N7O19P3S,mmcoa__R_c,MNXM608,C01213
862.5671829999999,(S)-Methylmalonyl-CoA,C25H35N7O19P3S,mmcoa__S_c,MNXM89955,C00683
862.5671829999999,Succinyl-CoA,C25H35N7O19P3S,succoa_c,MNXM92,C00091
862.653303,2-Isocaproyl-CoA,C27H43N7O17P3S,isocapcoa_c,,
863.6181829999998,3-Hydroxypentoyl-CoA,C26H40N7O18P3S,3hptcoa_c,MNXM147789,
863.6181829999998,(S)-3-Hydroxy-2-methylbutyryl-CoA,C26H40N7O18P3S,3hmbcoa_c,MNXM701,C04405
863.6181829999998, 3 Hydroxpypentoyl CoA,C26H40N7O18P3S,R_3hptcoa_c,,
863.6181829999998,4 Hydroxypentanoyl CoA,C26H40N7O18P3S,4hptcoa_c,,
863.641363,Glycine betaine coenzyme A,C26H42N8O17P3S,glybcoa_c,,
871.640183,Benzoyl-CoA,C28H40N7O17P3S,benzcoa_c,MNXM240,C00512
872.14178,Mycobactin T,C47H77N5O10,mcbtt_c,MNXM62700,
873.6560629999999,Hep 2 enoyl CoA,C28H42N7O17P3S,hp2coa_c,,
873.6560629999999,Heptanoyl-COA,C28H42N7O17P3S,hptcoa_c,,
875.576482,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate,C28H39N5O23P2,uamag_c,MNXM955,C00692
875.6288829999999,3-Oxohexanoyl-CoA,C27H40N7O18P3S,3ohcoa_c,MNXM717,C05269
876.5937630000001,Glutaryl-CoA mitochondria,C26H37N7O19P3S,glutcoa_c,MNXM382,C00527
877.644763,(S)-3-Hydroxyhexanoyl-CoA,C27H42N7O18P3S,3hhcoa_c,MNXM757,C05268
877.644763,(R)-Hydroxyhexanoyl-CoA,C27H42N7O18P3S,R_3hhcoa_c,MNXM4929,
877.644763,(R)-2-hydroxyisocaproyl-CoA,C27H42N7O18P3S,h2isocapcoa_c,,
879.3844200000001,Triacylglycerol  nC182d9d12,C57H98O6,tag182d9d12_e,,
881.6350029999999,Phenylacetyl-CoA,C29H38N7O17P3S,phaccoa_c,MNXM502,C00582
883.607823,4 hydroxybenoyl CoA C28H36N7O18P3S,C28H36N7O18P3S,4hbzcoa_c,MNXM739,C02949
885.4320600000001,Triacylglycerol  nC181d9,C57H104O6,tag181d9_e,,
887.6826429999999,Trans-Oct-2-enoyl-CoA,C29H44N7O17P3S,oc2coa_c,MNXM784,C05276
888.6044630000001,"2,3-dehydroadipyl-CoA",C27H37N7O19P3S,23dhacoa_c,MNXM9750,
888.6044630000001,3-Methylglutaconyl-CoA,C27H37N7O19P3S,3mgcoa_c,MNXM91417,C03231
889.655463,3 oxoheptanoyl CoA,C28H42N7O18P3S,3ohpcoa_c,,
889.698523,Octanoyl-CoA (n-C8:0CoA),C29H46N7O17P3S,occoa_c,MNXM342,C01944
891.4797000000001,Triacylglycerol  octadecanoate,C57H110O6,tag180_e,,
891.671343, 3 Hydroxyheptanoyl CoA,C28H44N7O18P3S,R_3hhpcoa_c,,
891.671343,3 Hydroxyheptanoyl CoA,C28H44N7O18P3S,3hhpcoa_c,,
891.918602,"CDP-1,2-ditetradec-7-enoylglycerol",C40H67N3O15P2,cdpdtdec7eg_c,MNXM4511,
893.59618,Prealginate KT2440   beta 1 4  linked copolymers of  beta D mannuronic acid  5 units,C30H37O31,prealginate__M_p,,
895.950362,"CDP-1,2-ditetradecanoylglycerol",C40H71N3O15P2,cdpdtdecg_c,MNXM4512,
897.634403,2-oxepin-2(3H)-ylideneacetyl-CoA,C29H38N7O18P3S,2oxpaccoa_c,MNXM2851,C19975
897.634403,"Ring 1,2-epoxyphenylacetyl-CoA",C29H38N7O18P3S,rephaccoa_c,MNXM148501,
899.6933429999999,Nona 2 enoyl CoA,C30H44N7O17P3S,nona2coa_c,,
903.682043,3-Oxooctanoyl-CoA,C29H44N7O18P3S,3oocoa_c,MNXM706,C05267
903.725103,Nonanoyl CoA,C30H48N7O17P3S,nonacoa_c,,
904.603863,3-Oxoadipyl-CoA,C27H37N7O20P3S,oxadpcoa_c,MNXM1264,C02232
904.646923,Pimeloyl-CoA,C28H41N7O19P3S,pmcoa_c,MNXM951,C01063
905.6780429999999,3 dehydrocarnitine coenzyme A,C28H44N8O18P3S,dhcrncoa_c,,
905.697923,(S)-3-Hydroxyoctanoyl-CoA,C29H46N7O18P3S,3hocoa_c,MNXM766,C05266
905.697923,(R)-Hydroxyoctanoyl-CoA,C29H46N7O18P3S,R_3hocoa_c,MNXM4930,
906.619743,Hydroxymethylglutaryl CoA C27H39N7O20P3S,C27H39N7O20P3S,hmgcoa_c,MNXM36493,
906.619743,(3S)-3-Hydroxyadipyl-CoA,C27H39N7O20P3S,3hadpcoa_c,MNXM2784,C14145
907.6722830000001,4 Phenyl but 2 enoyl CoA,C31H40N7O17P3S,pb2coa_c,,
907.6722830000001,4 Phenyl butyryl CoA Phe C4CoA,C31H40N7O17P3S,pbcoa_c,,
908.59744,Siroheme C42H36FeN4O16,C42H36FeN4O16,sheme_c,MNXM82173,C00748
913.7199230000001,4 cis decenoyl CoA,C31H46N7O17P3S,dec4coa_c,,
913.7199230000001,2 trans 4 cis decadienoyl CoA,C31H46N7O17P3S,dec4_2_coa_c,,
915.6496829999999,"1,2-Dihydroxy-1,2-dihydrophenylacetyl-CoA",C29H40N7O19P3S,2dhphaccoa_c,MNXM6576,
915.6927430000001,3 Oxononanoyl CoA,C30H44N7O18P3S,3ononacoa_c,,
915.735803,Trans-Dec-2-enoyl-CoA,C31H48N7O17P3S,dc2coa_c,MNXM580,C05275
916.743743,1-decanoyl-CoA,C31H49N7O17P3S,decoa_c,,
917.708623, 3 Hydroxynonanoyl CoA,C30H46N7O18P3S,R_3hnonacoa_c,,
917.708623,3 Hydroxynonanoyl CoA,C30H46N7O18P3S,3hnonacoa_c,,
917.751683,Decanoyl-CoA (n-C10:0CoA),C31H50N7O17P3S,dcacoa_c,MNXM162283,
917.751683,Decanoyl CoA C31H50N7O17P3S,C31H50N7O17P3S,dccoa_c,MNXM486,C05274
919.6829829999999,Phenyl Pentanoyl CoA Phe C50CoA,C32H40N7O17P3S,pptcoa_c,,
919.6829829999999,Phenyl pent 2 enoyl CoA,C32H40N7O17P3S,ppt2coa_c,,
919.88338,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide,C37H57N7O20,anhgm4p_c,MNXM63488,
919.88338,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide,C37H57N7O20,anhgm4p_p,MNXM63488,
920.584584,N-Lipoyl ADP-ribose gcvh-L protein,C23H36N6O21P4S2,gcvHL_ADPr_c,,
923.671683,3 Oxophenylbutanoyl CoA,C31H40N7O18P3S,3opbcoa_c,,
925.246422,Undecaprenyl diphosphate,C55H90O7P2,udcpdp_c,MNXM5043,
925.687563,3 Hydroxyphenylbutanoyl CoA,C31H42N7O18P3S,3hpbcoa_c,,
925.687563, 3 Hydroxyphenylbutanoyl CoA,C31H42N7O18P3S,R_3hpbcoa_c,,
927.9867800000001,Iron(II) mycobactin T,C47FeH77N5O10,fmcbtt_c,MNXM5791,
929.719323,3 oxo 4Z decenoyl CoA,C31H46N7O18P3S,3odec4coa_c,,
930.641143,"3-oxo-5,6-dehydrosuberyl-CoA",C29H39N7O20P3S,3oxdhscoa_c,MNXM3852,C19945
931.735203,3-Oxodecanoyl-CoA,C31H48N7O18P3S,3odcoa_c,MNXM677,C05265
931.735203,3 Hydroxy 4Z decenoyl CoA,C31H48N7O18P3S,3hdec4coa_c,,
931.735203, 3 Hydroxy 4Z decenoyl CoA,C31H48N7O18P3S,R3hdec4coa_c,,
933.7095629999999,Phenyl Hexanoyl CoA  Phe C160CoA,C33H42N7O17P3S,phxacoa_c,,
933.7095629999999,Phenyl hexa 2 enoyl CoA,C33H42N7O17P3S,phxa2coa_c,,
933.7510830000001,(S)-3-Hydroxydecanoyl-CoA,C31H50N7O18P3S,3hdcoa_c,MNXM674,C05264
933.7510830000001,(R)-Hydroxydecanoyl-CoA,C31H50N7O18P3S,R_3hdcoa_c,MNXM4928,
935.6823830000001,3 Oxophenylpentanoyl CoA,C32H40N7O18P3S,3opptcoa_c,,
937.698263,3 Hydroxyphenylpentanoyl CoA,C32H42N7O18P3S,3hpptcoa_c,,
937.698263, 3 Hydroxyphenylpentanoyl CoA,C32H42N7O18P3S,R_3hpptcoa_c,,
939.671083,Feruloyl-CoA,C31H40N7O19P3S,ferulcoa_c,MNXM406,C00406
939.7572029999999,Cis cis dodedec 3 6 dienoyl CoA,C33H48N7O17P3S,dd_3_6_coa_c,,
939.7572029999999,Trans cis dodedec 2 6 dienoyl CoA,C33H48N7O17P3S,dd6_2_coa_c,,
941.5822039999998,4 Phosphooxypentanoyl CoA,C26H39N7O21P4S,4poptcoa_c,,
942.781023,Trans cis dodedeca 2 5 dienoyl CoA,C33H51N7O17P3S,dde2coa_c,,
943.788963,Trans-Dodec-2-enoyl-CoA,C33H52N7O17P3S,dd2coa_c,MNXM642,C03221
943.788963,Cis dodedec 3 enoyl CoAdodedecenoyl CoA  n C121d3CoA,C33H52N7O17P3S,dded3coa_c,,
943.788963,Trans Dodec 2 enoyl CoA C33H52N7O17P3S,C33H52N7O17P3S,trans_dd2coa_c,MNXM642,C03221
945.7202629999999,Phenyl hepta 2 enoyl CoA,C34H42N7O17P3S,php2coa_c,,
945.7202629999999,Phenyl Heptanoyl CoA Phe C70CoA,C34H42N7O17P3S,phpcoa_c,,
945.8048429999999,Dodecanoyl-CoA (n-C12:0CoA),C33H54N7O17P3S,ddcacoa_c,MNXM363,C01832
945.8048429999999,Dodecanoyl CoA  n C120CoA  C33H54N7O17P3S,C33H54N7O17P3S,ddcoa_c,MNXM164739,
948.0249220000001,"CDP-1,2-dihexadec-9-enoylglycerol",C44H75N3O15P2,cdpdhdec9eg_c,MNXM4508,
949.6659030000001,"1,4-dihydroxy-2-napthoyl-CoA",C32H38N7O19P3S,14dhncoa_c,MNXM147663,
949.6659030000001,"1,4-Dihydroxy-2-naphthoyl-CoA",C32H38N7O19P3S,14dh2napcoa_c,,
949.708963,3 Oxophenylhexanoyl CoA,C33H42N7O18P3S,3ophxacoa_c,,
950.673843,E-Phenylitaconyl-CoA,C32H39N7O19P3S,phitcoa_c,MNXM4923,C09818
951.724843,3 Hydroxyphenylhexanoyl CoA,C33H44N7O18P3S,3hphxacoa_c,,
951.724843, 3 Hydroxyphenylhexanoyl CoA,C33H44N7O18P3S,R_3hphxacoa_c,,
952.056682,"CDP-1,2-dihexadecanoylglycerol",C44H79N3O15P2,cdpdhdecg_c,MNXM3232,
952.689723,Benzylsuccinyl-CoA,C32H41N7O19P3S,bzsuccoa_c,MNXM2899,C09817
953.551943,TRNA (Glu),C28H34N11O21P3,trnaglu_c,MNXM90886,C01641
955.756603,3 oxo  6Z  dodedecenyl CoA,C33H48N7O18P3S,3odd6coa_c,,
957.772483,S  3 hydroxy  6Z  dodedecenyl CoA,C33H50N7O18P3S,3hdd6coa_c,,
957.772483, 3 hydroxy  6Z  dodedecenyl CoA,C33H50N7O18P3S,R_3hdd6coa_c,,
958.7804229999999,3 oxo  5Z  dodedecenyl CoA,C33H51N7O18P3S,3oddccoa_c,,
959.7468429999999,Phenyl octa 2 enoyl CoA,C35H44N7O17P3S,pocta2coa_c,,
959.7468429999999,Phenyl Octanoyl CoA Phe C80CoA,C35H44N7O17P3S,poctacoa_c,,
959.7883630000001,3-Oxododecanoyl-CoA,C33H52N7O18P3S,3oddcoa_c,MNXM705,C05263
960.7963030000001,(R)-Hydroxydodecanoyl-5-en-CoA,C33H53N7O18P3S,R_3hcddec5ecoa_c,MNXM6020,
960.7963030000001,S  3 hydroxy  5Z  dodedecenyl CoA,C33H53N7O18P3S,3hddccoa_c,,
961.7196630000001,3 Oxophenylheptanoyl CoA,C34H42N7O18P3S,3ophpcoa_c,,
961.804243,(R)-3-Hydroxydodecanoyl-CoA,C33H54N7O18P3S,R_3hddcoa_c,MNXM4926,
961.804243,(S)-3-Hydroxydodecanoyl-CoA,C33H54N7O18P3S,3hddcoa_c,MNXM733,C05262
963.735543, 3 Hydroxyphenylheptanoyl CoA,C34H44N7O18P3S,R_3hphpcoa_c,,
963.735543,3 Hydroxyphenylheptanoyl CoA,C34H44N7O18P3S,3hphpcoa_c,,
965.7944829999999,Trans cis cis tetradec 2 5 8 trienoyl CoA,C35H50N7O17P3S,td58_2_coa_c,,
966.673243,O-Succinylbenzoyl-CoA,C32H39N7O20P3S,sbzcoa_c,MNXM1132,C03160
967.810363,Cis cis tetradec 5 8 dienoyl CoA,C35H52N7O17P3S,td_5_8_coa_c,,
968.6891229999999,(Hydroxymethylphenyl)succinyl-CoA,C32H41N7O20P3S,hmpscoa_c,MNXM91788,C09819
968.818303,Trans cis tetradeca 2 7 dienoyl CoA,C35H53N7O17P3S,tde2coa_c,,
969.826243,Trans cis tetradeca 2 5 dienoyl CoA,C35H54N7O17P3S,tded5_2_coa_c,,
970.9667199999999,Mycothiol (oxidized - dimer),C34H58N4O24S2,mssg_c,MNXM12305,
971.7575429999999,Phenyl nona 2 enoyl CoA,C36H44N7O17P3S,pnona2coa_c,,
971.8421229999999,Cis tetradec 5 enoyl CoATetradecenoyl CoA  n C141d5CoA,C35H56N7O17P3S,tded5coa_c,,
971.8421229999999,Trans-Tetradec-2-enoyl-CoA,C35H56N7O17P3S,td2coa_c,MNXM654,C05273
971.8421229999999,Cis tetradec 2 enoyl CoATetradecenoyl CoA  n C141 2Z CoA,C35H56N7O17P3S,tde_2Z_coa_c,,
971.8421229999999,Tetradecenoyl-CoA (n-C14:1CoA),C35H56N7O17P3S,tdecoa_c,MNXM2290,
973.858003,Tetradecanoyl-CoA (n-C14:0CoA),C35H58N7O17P3S,tdcoa_c,MNXM224,C02593
973.858003,Iso C140 CoA C35H58N7O17P3S1,C35H58N7O17P3S,fa1coa_c,MNXM163825,
975.746243,3 Oxophenyloctanoyl CoA,C35H44N7O18P3S,3opoctacoa_c,,
977.762123, 3 Hydroxyphenyloctanoyl CoA,C35H46N7O18P3S,R_3hpoctacoa_c,,
977.762123,3 Hydroxyphenyloctanoyl CoA,C35H46N7O18P3S,3hpoctacoa_c,,
981.793883,3 oxo  5Z 8Z  tetradec dienyl CoA,C35H50N7O18P3S,3ohd58coa_c,,
983.809763, 3 hydroxy  5Z 8Z  tetradecedienyl CoA,C35H52N7O18P3S,R_3htd58coa_c,,
983.809763,S  3 hydroxy  5Z 8Z  tetradecedienyl CoA,C35H52N7O18P3S,3hhd58coa_c,,
984.8177029999999,3 oxo  7Z  tetradecenyl CoA,C35H53N7O18P3S,3otdccoa_c,,
985.7825829999999,"3-[(3aS,4S,7aS)-7a-Methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl-CoA;",C34H50N7O19P3S,hipcoa_c,,
985.7841229999999,Phenyl deca 2 enoyl CoA,C37H46N7O17P3S,pdca2coa_c,,
985.8256430000001,3 oxo  5Z  tetradecenyl CoA,C35H54N7O18P3S,3odd5coa_c,,
986.7905230000001,"(2E)-3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]prop-2-enoyl-CoA",C34H51N7O19P3S,hipecoa_c,,
986.8335830000001,(R)-3-hydroxy-cis-myristol-7-eoyl-CoA,C35H55N7O18P3S,R_3hcmrs7ecoa_c,MNXM6018,
986.8335830000001,S  3 hydroxy  7Z  tetradecenyl CoA,C35H55N7O18P3S,3htdccoa_c,,
987.7569430000001,3 Oxophenylnonanoyl CoA,C36H44N7O18P3S,3opnonacoa_c,,
987.7984630000001,"5-hydroxy-3-[(3aS,4S,5R,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl-CoA",C34H52N7O19P3S,5ohhipcoa_c,,
987.841523,3-Oxotetradecanoyl-CoA,C35H56N7O18P3S,3otdcoa_c,MNXM707,C05261
987.841523, 3 hydroxy  5Z  tetradecenyl CoA,C35H56N7O18P3S,R_3htd5coa_c,,
987.841523,3-hydroxy-(5Z)-dodecenoyl-CoA,C35H56N7O18P3S,3hdd5coa_c,,
987.884583,Iso C150 CoA C36H60N7O17P3S1,C36H60N7O17P3S,fa3coa_c,MNXM163826,
987.884583,Anteiso C150 CoA C36H60N7O17P3S1,C36H60N7O17P3S,fa4coa_c,MNXM163747,
989.772823,3 Hydroxyphenylnonanoyl CoA,C36H46N7O18P3S,3hpnonacoa_c,,
989.772823, 3 Hydroxyphenylnonanoyl CoA,C36H46N7O18P3S,R_3hpnonacoa_c,,
989.857403,(R)-3-hydroxytetradecanoyl-coa,C35H58N7O18P3S,R_3hmrscoa_c,MNXM162724,
989.857403,(S)-3-Hydroxytetradecanoyl-CoA,C35H58N7O18P3S,3htdcoa_c,MNXM767,C05260
990.85888,Maltohexaose,C36H62O31,malthx_c,MNXM1317,C01936
990.85888,"Glucomannan (n=6 repeat units, glc beta-1,4 man)",C36H62O31,glcman6_e,MNXM146570,
990.85888,Maltohexaose,C36H62O31,malthx_e,MNXM1317,C01936
990.85888,"Beta-1,3/1,4-glucan (Barley, n=6, Glc beta1->3,4 Glc)",C36H62O31,glucan6_e,MNXM146530,
990.85888,"Glucomannan (n=6 repeat units, glc beta-1,4 man)",C36H62O31,glcman6_c,MNXM146570,
990.85888,Maltohexaose,C36H62O31,malthx_p,MNXM1317,C01936
990.85888,"Galactomannan(n=6 repeat units mannose, alpha-1,4 man)",C36H62O31,galman6_e,MNXM146568,
