m/z,RT [min],Name,model_metabolite,mass_difference,Tags,Foston_In_1-A_Met_LC_HILIC_Pos (F4),Foston_In_1-B_Met_LC_HILIC_Pos (F5),Foston_In_1-C_Met_LC_HILIC_Pos (F6),Foston_In_1-D_Met_LC_HILIC_Pos (F7),Foston_In_1-E_Met_LC_HILIC_Pos (F8),Foston_In_1-F_Met_LC_HILIC_Pos (F9),Foston_In_1-G_Met_LC_HILIC_Pos (F10),Foston_In_1-H_Met_LC_HILIC_Pos (F11),Foston_In_1-I_Met_LC_HILIC_Pos (F12),Foston_In_1-J_Met_LC_HILIC_Pos (F13),Foston_In_1-K_Met_LC_HILIC_Pos (F14),Foston_In_1-L_Met_LC_HILIC_Pos (F15),Foston_In_4-A_Met_LC_HILIC_Pos (F16),Foston_In_4-B_Met_LC_HILIC_Pos (F17),Foston_In_4-C_Met_LC_HILIC_Pos (F18),Foston_In_4-D_Met_LC_HILIC_Pos (F19),Foston_In_4-E_Met_LC_HILIC_Pos (F20),Foston_In_4-F_Met_LC_HILIC_Pos (F21),Foston_In_4-G_Met_LC_HILIC_Pos (F22),Foston_In_4-H_Met_LC_HILIC_Pos (F23),Foston_In_4-I_Met_LC_HILIC_Pos (F24),Foston_In_4-J_Met_LC_HILIC_Pos (F25),Foston_In_4-K_Met_LC_HILIC_Pos (F26),Foston_In_4-L_Met_LC_HILIC_Pos (F27)
108.05558,3.45,Unknown 009,Benzyl alcohol,0.0019300000000015416,MS2 available,4351864.994,3562975.393,3770759.808,7215510.017999999,7844762.068,4790709.433999999,13655104.0,4866088.366,9224372.861,47097905.95,50890061.4,60887713.62,1615657.3290000001,38568.361619999996,1148868.321,14678803.87,22284051.05,25702988.45,6694773.113,6809941.171,4533046.047,42525683.5,38063931.23,40714890.46
109.0283,5.41,Unknown 010,Ethanesulfonate C2H5O3S,0.03181000000000722,MS2 available,1898515.3290000001,2708394.81,2811821.337,3554325.452,3937713.143,3432705.027,3119878.528,2781442.3419999997,4143779.155,3151691.131,3818430.2939999998,4720115.901000001,3678209.753,12017.67544,3407514.358,2600268.062,2349612.826,2452188.899,1925755.625,1832677.9230000002,1527714.1469999999,4276064.402,5582806.087,3776813.168
111.05523000000001,1.59,Unknown 011,Cytosine,0.011970000000005143,MS2 available,48757887.32,41641135.75,46011480.52,72475682.77,102559656.6,56914242.54,92368233.26,50759850.0,60549459.02,339302933.8,277793335.8,340143961.6,37844240.09,1963910.81,30587741.3,161071767.6,197852498.7,182196254.4,70344739.73,86206887.18,66513227.25,252769112.7,244167386.0,204363335.1
111.05524,4.44,Unknown 012,Cytosine,0.011979999999994106,MS2 available,2756211.7189999996,2239734.117,2621972.147,3301168.4560000002,5242138.057,3299005.545,5605120.52,3511897.4560000002,3560293.0739999996,14549641.01,10311197.47,13165984.5,2918611.208,1359014.0880000002,2827376.193,9732515.629,2061558.4230000002,8529793.351,4258242.664,4654418.513,4210083.936000001,10526761.78,8376624.017999999,9164601.154
111.09161,3.94,Unknown 013,Cytosine,0.04834999999999923,MS2 available,1484673.5369999998,1200398.11,1242242.3490000002,2687710.375,2874442.0510000004,2646249.96,1362663.146,1194870.092,1208414.748,1377340.706,1021243.547,1300254.4170000001,2401429.472,695879.8285,2500254.647,1305575.257,1388340.996,1278994.687,1308286.14,1228986.861,1004621.2109999999,773333.3248,1040823.431,1144217.451
111.09166,3.94,Unknown 014,Cytosine,0.04840000000000089,MS2 available,1484673.5369999998,1200398.11,1242242.3490000002,2687710.375,2874442.0510000004,2646249.96,1388702.784,1301326.615,1208414.748,1377340.706,1021243.547,1300254.4170000001,2401429.472,502837.9563,2500857.911,1305575.257,1388340.996,1278994.687,1324208.676,1228986.861,845038.6625,611396.3052,1040823.431,1271880.317
112.0867,5.09,Unknown 015,Cytosine,0.03543999999999414,MS2 available,8302673.694,4264911.929,3645492.833,15425051.91,24363235.74,17403822.74,19382448.09,7938256.46,11334691.11,30478124.38,34471614.98,30878460.72,9362303.524,127047.0543,8690165.928,16112719.83,19976896.78,20748644.77,24605133.37,22090841.93,21711190.19,33196862.75,34016103.91,44030910.47
113.0707,5.02,Unknown 016,Creatinine,0.011789999999990641,MS2 available,4522098.57,4863616.794,5040767.068,7105964.125,7321538.105,62225.979289999996,4250216.33,3852324.64,4527967.454,5112969.994,5242884.287,5745082.903,8164870.512,45668.60675,5869365.969,7234430.243,7623552.481000001,7425409.049,6446851.632,5653302.307999999,5484543.081,5679860.437000001,6052062.583,5950028.107000001
113.07083999999999,2.69,Unknown 017,Creatinine,0.011929999999978236,MS2 available,101205978.5,98792926.51,93567098.5,164053151.2,219230125.1,171230326.9,215278301.9,211013974.8,215375358.4,330490146.7,343712933.5,330897226.5,90070446.43,3153997.0,76062462.89,179318040.7,188631457.6,203772735.6,197716379.8,217758077.2,171160603.0,321613774.0,365238005.4,342850387.9
113.0708,5.34,Unknown 018,Creatinine,0.011889999999993961,MS2 available,12790029.48,13457662.25,13848984.86,4840510.268,7994388.527000001,4525128.571,4331680.886,3658672.702,5053313.633,14625475.51,5492582.323,8707844.954,5881644.507,43392.872260000004,3783441.8060000003,13376484.04,13241054.29,13597018.16,6812830.562999999,7049573.932,6006524.436000001,3121750.374,4263109.004,3018620.8430000003
113.10723,5.48,Unknown 019,Creatinine,0.048319999999989705,MS2 available,3277612.312,3926773.7169999997,3863888.5239999997,3456046.272,2502056.024,3525885.437,1637746.733,1715376.9109999998,1880738.8669999999,1470617.3190000001,975419.9311,1080257.371,5731694.107999999,25063.35131,6185306.636,2072859.1330000001,2297882.985,2493704.954,1575495.678,1446432.0990000002,1269394.254,884713.8583,979474.5524,916458.0703
114.05493999999999,4.72,Unknown 020,1-Pyrroline-2-carboxylate,0.0007400000000075124,MS2 available,2812174.8660000004,2135962.848,1809238.91,1215421.563,1261445.992,1261803.531,4074602.565,3676639.835,4153593.19,3994524.645,3124106.512,3539697.026,883675.6448,221933.5417,736438.6104,3603871.0539999995,3668279.372,3337301.459,1369073.947,1257964.9640000002,1234836.169,3455910.6139999996,3745023.17,3298898.1560000004
114.05491,5.56,Unknown 021,1-Pyrroline-2-carboxylate,0.0007699999999886131,MS2 available,2765298.875,2652809.036,3091820.361,2271536.456,2093340.6830000002,1857664.767,1971672.4230000002,1730771.507,2220381.355,2765711.499,3419133.93,3906416.521,1628754.149,480398.404,1439631.8059999999,2405881.49,2518424.86,2584498.091,2903954.591,4018847.79,2023189.928,3368131.2739999997,3194997.375,2942773.2339999997
115.08643000000001,5.32,Unknown 022,Hexanoate (n-C6:0),0.009980000000012978,MS2 available,3837952.8310000002,3864836.2389999996,4258961.129,2368498.6119999997,2915841.59,2888989.836,1403431.858,1657127.207,1802050.254,4880512.308,1837629.344,2659608.835,1849797.9619999998,90413.80154,1632745.1609999998,3932760.276,5650705.352000001,5506915.416,2409837.429,82648.0026,1244994.868,1484771.7219999998,2401984.419,1633156.225
115.08646,5.34,Unknown 023,Hexanoate (n-C6:0),0.01001000000000829,MS2 available,3995852.5160000003,3864836.2389999996,4307073.685,2368498.6119999997,2915841.59,130017.412,1403431.858,1657127.207,1802050.254,4826660.649,996842.9742,3962386.396,1849797.9619999998,90413.80154,1632745.1609999998,1486219.415,5638347.164,5506915.416,3513217.9930000002,82648.0026,1244994.868,142174.4658,1379848.3669999999,1681265.5369999998
116.07042,5.11,Unknown 024,D-Proline,0.0009100000000046293,MS2 available,2061577.554,2085381.6090000002,1908675.938,1098137.326,1352162.5669999998,1051406.867,15642255.33,12525818.34,16047863.93,12453770.01,13554980.92,14241302.47,748069.1429999999,314133.7063,438817.87899999996,4335004.708000001,4904982.7360000005,4425832.485,1721162.004,1994920.4119999998,1550437.29,12461431.16,14925043.35,11430960.42
116.07047,5.34,Unknown 025,D-Proline,0.0008600000000029695,MS2 available,5354749.246,5083914.186000001,5224583.658,5645899.757999999,4278870.676,5138304.963,9494982.685,2816965.1769999997,9373006.861,9204523.885,5936092.919,7026117.075,2547701.636,1048701.564,2299214.826,6765912.755,7044869.425,6382832.261,3017496.635,2611591.409,2204167.478,12461431.16,14925043.35,11430960.42
118.06105,1.78,Unknown 026,Indole,0.004800000000003024,MS2 available,47525939.78,48295148.38,39074807.68,27786267.95,33701388.07,44143129.24,25022850.68,29591714.58,32226446.78,32577218.86,63891278.21,34706560.47,5693665.94,28966.309210000003,5334934.112,17443592.05,30933586.06,32430234.14,15165505.29,14115552.9,16142315.58,54804621.17,63512951.95,51626293.88
118.06106000000001,1.78,Unknown 027,Indole,0.004789999999985639,MS2 available,47525939.78,48295148.38,39074807.68,27786267.95,33701388.07,44143129.24,25022850.68,29591714.58,32226446.78,32577218.86,63891278.21,34706560.47,5693665.94,28851.1158,5334934.112,17443592.05,30933586.06,32430234.14,15165505.29,14115552.9,16142315.58,54804621.17,63512951.95,51626293.88
120.06548000000001,3.49,Unknown 028,L-Homoserine,0.0007599999999712281,MS2 available,1355610.416,1536164.039,1349129.385,1936380.415,1601931.594,1311531.7859999998,1601586.075,1208047.494,1392357.405,2072886.0359999998,1355172.928,1253131.269,1846101.4030000002,432186.5196,1592392.755,2971425.039,2564631.4680000003,2876323.512,2116514.018,1814698.0980000002,1306427.3490000002,860681.8621,1570719.695,1139494.272
120.08073999999999,3.82,Unknown 029,L-Homoserine,0.014500000000012392,MS2 available,12467227.72,27003263.78,25999934.05,11332828.39,5211869.867,9424961.876,26059818.58,16038154.76,21433468.28,4951858.998,18863209.9,16907949.56,3831751.336,32754.79198,4618755.4569999995,10051176.72,11502624.51,26423035.81,11698265.05,4026056.733,5863279.704,34958227.85,43890264.21,30155634.23
120.08073999999999,4.13,Unknown 030,L-Homoserine,0.014500000000012392,MS2 available,11306117.71,9433833.032,9537834.954,4650009.058999999,3282723.523,3204224.4510000004,9826693.688,7750076.592,9910983.632000001,6737315.246,7336428.53,6977903.941000001,1282690.511,12918.44205,1594602.7659999998,16064362.82,16294038.0,12147493.34,3874920.608,3782910.6410000003,2426382.148,15582403.4,23739808.46,15615670.41
123.06648,6.79,Unknown 031,Nicotinamide,0.010469999999997981,MS2 available,941903.9509999999,1163927.562,1081700.363,3271594.812,3196712.9639999997,2316740.5919999997,275249.3706,102115.07699999999,155862.0345,798598.4808,461908.2988,636418.2787,2771078.075,20381.57625,2385553.585,533961.7513,427229.0563,713081.298,372515.2563,272961.4389,178669.2003,94322.57857,132306.8608,106606.6209
127.03893000000001,6.46,Unknown 032,Thymine C5H6N2O2,0.011999999999986244,MS2 available,46114.78586,69797.54972000001,43064.75628,41052.899769999996,39434.76935,70579.27031,90444.13468999999,68858.7701,136433.4362,112029.5707,156555.464,201635.9274,387876.5231,12177.92008,401776.8343,81700.6867,22832.12395,53370.64115,66836.85795,36567.76885,32585.86235,182200.8137,193583.2305,147622.8347
127.03893000000001,6.81,Unknown 033,Thymine C5H6N2O2,0.011999999999986244,MS2 available,10523.83161,10307.60291,10780.68385,27314.35115,10843.22974,10646.85703,21096.00186,30329.604160000003,51729.33028,99835.72619,194418.2585,168718.8868,253246.3409,9912.51202,286284.7329,65589.59544,25010.54984,17357.86032,55173.657779999994,10365.184229999999,30592.09042,56858.99405,171493.265,154041.2516
127.03898000000001,5.63,Unknown 034,Thymine C5H6N2O2,0.011949999999984584,MS2 available,772385.2148,865424.8991,1161226.2,1384771.515,1404119.983,1284664.162,1347059.845,1590763.485,1323780.6709999999,1553526.34,1790054.576,1781680.1469999999,3345135.245,7876.367612000001,3416698.925,1066743.615,821026.7035,828596.2091,929197.1463,772016.8001,417446.3948,1909788.145,1920155.97,2269574.07
127.09773,5.51,Unknown 035,Thymine C5H6N2O2,0.046800000000004616,MS2 available,36665867.23,36254481.78,40464241.92,65407844.08,57753705.61,54710892.95,35157930.75,20607990.52,39220666.3,74096784.42,143344686.3,127771734.3,58524271.69,847218.0245,57215263.69,108956011.9,116824259.5,116106030.6,126375562.5,125954405.5,102382064.4,155517712.8,143623295.1,139801005.0
127.09772,7.14,Unknown 036,Thymine C5H6N2O2,0.04679000000000144,MS2 available,1183174.499,843568.6976,944594.4261,1875831.186,2925857.4269999997,2026036.4919999999,2561633.431,1233717.1709999999,1601983.3630000001,4691349.317,7493423.183999999,7211290.034,1416482.2,191599.7055,1214012.274,1858229.636,1990460.763,2430636.4159999997,1797169.736,2926263.337,1154493.2240000002,6902705.2020000005,6828314.536,5434846.967
127.09783,4.17,Unknown 037,Thymine C5H6N2O2,0.046900000000007935,MS2 available,2297215.21,1822128.789,1948702.4519999998,4251139.847,4708776.045,3022407.0110000004,4349484.132,2552838.911,5207703.303,10686953.59,22776116.46,18893736.52,6922358.146000001,1017434.9809999999,6363765.653,13107282.36,17089284.54,16734562.55,13384728.89,14572841.57,11617892.75,24754172.49,22801703.58,22289961.8
128.07051,5.31,Unknown 038,5-Oxoproline,0.035190000000028476,MS2 available,11045538.89,8342579.49,10605310.31,18221214.04,23322433.17,30847569.93,8197469.319,9202565.502999999,11829908.42,5481885.344,19463603.82,11510104.43,8802356.827,4154966.562,12101113.21,18462155.77,20834293.36,25276542.97,5540700.477999999,4042637.0710000005,3481307.539,5175848.147,13621602.65,7528719.757
128.07064,4.12,Unknown 039,5-Oxoproline,0.0353200000000129,MS2 available,2454088.699,1903628.9230000002,61490.055210000006,33225386.06,37040014.27,34123567.3,2106104.9080000003,1777892.365,2195730.0719999997,1563977.524,2449320.425,2100818.578,895812.6453,673630.8369,1954135.5159999998,1698778.406,331796.9148,1013783.8509999999,1449423.67,1522576.229,1949903.166,2300665.174,2570937.2290000003,2383719.712
128.08171000000002,5.31,Unknown 040,5-Oxoproline,0.046390000000030795,MS2 available,682375.7194,318875.712,317041.7106,1025081.11,1020413.667,846822.8989,678551.9541,452073.3792,661969.1494,1531629.6919999998,2355189.454,2004667.447,971947.4168,375559.4985,861421.6468,1188919.337,1443240.564,1571358.4030000002,1427365.845,1297909.57,1837173.729,2024287.1919999998,2058046.2980000002,1573614.0969999998
128.08181000000002,5.86,Unknown 041,5-Oxoproline,0.046490000000034115,MS2 available,2078186.249,2075074.864,2300057.588,2399926.994,2869280.57,2871059.889,2518748.5069999998,1282502.195,1778347.802,2855446.7589999996,4401769.384,1888256.001,2212864.097,177472.6742,2457875.492,3145999.067,3111062.8880000003,3081052.103,3883209.836,4978877.429,4442534.532,2524282.086,3529094.3430000003,3510995.192
130.0691,5.17,Unknown 042,4-Methyl-2-oxopentanoate,0.005379999999973961,MS2 available,462650.1543,431596.3435,133378.2227,232441.4972,239023.3024,304680.8806,132631.3119,142374.2503,564557.525,386564.727,421577.5378,427798.964,300336.87899999996,11188.31837,39922.245339999994,298779.8897,295371.7543,275599.8109,302508.8125,366088.2001,270299.0795,423154.0194,107159.2505,502580.3103
130.08611000000002,4.27,Unknown 043,N4 Acetylaminobutanal C6H11NO2,0.0008699999999919328,MS2 available,9838664.197,8767411.713,9472441.087000001,7840219.507999999,7271499.459,9657283.411,1008727.502,902217.0502,445793.6521,926384.5677,1044803.757,1239230.918,1461475.39,42810.23627,1479086.095,898634.1906,752447.7890000001,580692.3375,643228.0525,768674.5079999999,670472.0387,861961.1169,106381.7597,700002.8603
130.08625,1.4,Unknown 044,N4 Acetylaminobutanal C6H11NO2,0.0007300000000043383,MS2 available,7090414.768999999,7435975.931,7269469.19,7383012.291,8478028.446,7128715.149,5352683.646000001,5115858.594,7395009.45,9278026.98,6755511.55,9474814.801,7082158.441000001,26789.83363,5188252.058999999,8124018.661,10918011.55,10651880.17,7691167.726,5631636.876,6348837.765,9926815.187,12169204.88,8290570.399
130.08625,7.17,Unknown 045,N4 Acetylaminobutanal C6H11NO2,0.0007300000000043383,MS2 available,2741687.898,2029145.6730000002,1845621.2280000001,5508616.119,7307508.826,3293635.7339999997,1664017.3569999998,878348.2938,70313.13983,10295362.34,4478172.81,4842126.487,1876466.414,69409.07384,1185082.189,111810.7076,397554.3746,39459.09685,548805.6535,178942.1104,223227.2757,1904509.3909999998,3399304.307,2198946.272
130.09741,7.14,Unknown 046,4-Guanidinobutanal,7.999999999697138e-05,MS2 available,2024916.533,1585853.333,1671740.909,3679831.2410000004,4311301.68,2945327.4639999997,3333556.5760000004,1418526.605,2458655.7569999998,7854426.199,11999219.93,14796755.46,1738915.966,352789.49100000004,1911745.503,5373608.777000001,4263902.598,4295403.6280000005,3712747.207,4351964.381,1537890.521,9665334.956,10785479.35,8602166.473
131.08139,5.59,Unknown 047, R  2 Oxo 3 methylpentanoate C6H9O3,0.010400000000004184,MS2 available,1863831.2780000002,1502157.5659999999,1642299.773,3043411.833,3998005.2819999997,3945672.18,1961690.5980000002,1932653.1,2562912.6780000003,7430675.595,3055857.064,3176347.434,5287066.631,88410.98471,3499805.5039999997,6324303.722,7430542.456,6895240.022000001,5775130.565,6370216.281,6567709.157000001,4518304.402,3648314.652,3861886.0160000003
131.08144,6.36,Unknown 048, R  2 Oxo 3 methylpentanoate C6H9O3,0.010449999999991633,MS2 available,2926423.062,3414686.5,3638654.119,4202756.576,4203474.035,4206640.079,2084811.764,2035525.31,2310229.914,4062112.184,4066816.37,2643393.425,3630027.0689999997,163618.39800000002,3321165.916,4586278.448,4930116.515,4051992.356,5153597.992,2904118.0519999997,2703402.3910000003,2426835.094,3059104.045,2140268.871
133.02761,5.33,Unknown 049,L-Aspartate,0.009899999999987585,MS2 available,124946.9993,77478.16232,78431.00867000001,290138.5081,205933.7748,134237.8044,85147.57292,111862.7002,248230.4781,345468.8454,161105.4313,168984.7728,123098.37599999999,9742.033764,107754.5499,258744.3883,432020.7828,134268.0387,208333.0435,196681.4663,237862.3836,227049.6935,160799.8396,670245.491
134.08091000000002,1.38,Unknown 050,"(R)-2,3-Dihydroxy-3-methylbutanoate",0.02227999999999497,MS2 available,75366459.4,86939936.16,64739214.14,84908359.55,87204964.96,64246141.74,64669563.28,66546238.44,91747602.78,57369977.74,92106099.28,74910981.56,35967482.99,190033.9843,32968200.07,54067488.24,94500214.69,74685859.6,37806313.62,39904857.54,26312048.02,114528930.1,157037714.5,112046699.4
134.08086,5.07,Unknown 051,"(R)-2,3-Dihydroxy-3-methylbutanoate",0.0222299999999791,MS2 available,3301820.5530000003,2917239.3710000003,3202486.8589999997,2080740.197,3122007.0810000002,1398747.142,1439425.639,939025.6190000001,1670697.35,91217.41292999999,207596.1361,199587.8469,1204118.763,9604.651785,191935.0206,1542239.521,1246713.811,1248501.5590000001,535952.8451,442424.7596,334984.6146,732406.9094,153312.9062,680589.8776
134.08104,4.41,Unknown 052,"(R)-2,3-Dihydroxy-3-methylbutanoate",0.02240999999997939,MS2 available,4313373.422,3899502.039,3935854.023,1115948.889,648690.7823,1398997.019,1389499.4440000001,444603.4325,558256.3254,176147.5254,166712.1469,125083.2983,91173.47676,16935.08601,63526.007639999996,30339.23605,19453.60075,19324.7153,46370.38837,32625.459839999996,28951.4832,186961.8281,248877.4764,261039.9674
134.08103,4.6,Unknown 053,"(R)-2,3-Dihydroxy-3-methylbutanoate",0.022399999999976217,MS2 available,13932827.89,12561589.8,11351174.13,4325328.19,2910664.3680000002,6260240.271000001,1389499.4440000001,906636.7423,1171643.4170000001,153501.8485,243830.5297,285215.8199,91173.47676,17728.35435,63526.007639999996,107628.6507,99873.3672,95459.38001000001,46370.38837,32625.459839999996,28951.4832,371984.2218,469148.6748,220841.0783
134.11728,4.23,Unknown 054,D-Ornithine,0.012129999999984875,MS2 available,1419270.757,2002022.014,1085460.1979999999,1098606.58,923023.8582,841774.9314,973691.7681,1475344.52,930910.6346,672435.6548,781265.91,1079934.695,3617289.83,17257.60581,1010289.5859999999,1034034.609,804696.5245,802975.5348,434050.4957,918483.8385,726953.7537,805436.478,1910224.545,884063.3567
134.11736000000002,3.83,Unknown 055,D-Ornithine,0.012210000000010268,MS2 available,1272930.013,1069910.989,1194378.404,1454850.8190000001,578367.5475,2220261.753,871453.0999,1471750.365,1289013.375,778523.6959,1160864.779,1003554.186,1118649.137,8214.853723999999,281746.4707,601712.4364,1022202.793,556624.2896,162573.2889,339890.0432,532582.3449,1009537.945,2136803.836,860213.5751
136.06167,5.56,Unknown 056,Adenine,0.0008300000000076579,MS2 available,67261359.73,48005282.8,47869657.41,106703068.0,115958953.2,60037018.58,60430991.1,91968713.58,45851804.13,60584833.92,38995417.59,42266812.82,81135422.95,7645417.887999999,32463369.22,28522178.39,43942973.02,39094351.72,32757012.23,30619474.63,42648441.65,48851409.75,33084834.27,33051730.62
